Date,Etime,Status,Freq_Avg[Hz],U1_Avg[V],Ufnd1_Avg[V],Udeg1_Avg[deg],U2_Avg[V],Ufnd2_Avg[V],Udeg2_Avg[deg],U3_Avg[V],Ufnd3_Avg[V],Udeg3_Avg[deg],I1_Avg[A],Ifnd1_Avg[A],Ideg1_Avg[deg],I2_Avg[A],Ifnd2_Avg[A],Ideg2_Avg[deg],I3_Avg[A],Ifnd3_Avg[A],Ideg3_Avg[deg],P1_Avg[W],P2_Avg[W],P3_Avg[W],P_Avg[W],S1_Avg[VA],S2_Avg[VA],S3_Avg[VA],S_Avg[VA],Q1_Avg[var],Q2_Avg[var],Q3_Avg[var],Q_Avg[var],PF1_Avg,PF2_Avg,PF3_Avg,PF_Avg,Freq_Max[Hz],U1_Max[V],Ufnd1_Max[V],Upeak1_Max[V],Udeg1_Max[deg],U2_Max[V],Ufnd2_Max[V],Upeak2_Max[V],Udeg2_Max[deg],U3_Max[V],Ufnd3_Max[V],Upeak3_Max[V],Udeg3_Max[deg],I1_Max[A],Ifnd1_Max[A],Ipeak1_Max[A],Ideg1_Max[deg],I2_Max[A],Ifnd2_Max[A],Ipeak2_Max[A],Ideg2_Max[deg],I3_Max[A],Ifnd3_Max[A],Ipeak3_Max[A],Ideg3_Max[deg],P1_Max[W],P2_Max[W],P3_Max[W],P_Max[W],S1_Max[VA],S2_Max[VA],S3_Max[VA],S_Max[VA],Q1_Max[var],Q2_Max[var],Q3_Max[var],Q_Max[var],PF1_Max,PF2_Max,PF3_Max,PF_Max,Freq_Min[Hz],U1_Min[V],Ufnd1_Min[V],Upeak1_Min[V],Udeg1_Min[deg],U2_Min[V],Ufnd2_Min[V],Upeak2_Min[V],Udeg2_Min[deg],U3_Min[V],Ufnd3_Min[V],Upeak3_Min[V],Udeg3_Min[deg],I1_Min[A],Ifnd1_Min[A],Ipeak1_Min[A],Ideg1_Min[deg],I2_Min[A],Ifnd2_Min[A],Ipeak2_Min[A],Ideg2_Min[deg],I3_Min[A],Ifnd3_Min[A],Ipeak3_Min[A],Ideg3_Min[deg],P1_Min[W],P2_Min[W],P3_Min[W],P_Min[W],S1_Min[VA],S2_Min[VA],S3_Min[VA],S_Min[VA],Q1_Min[var],Q2_Min[var],Q3_Min[var],Q_Min[var],PF1_Min,PF2_Min,PF3_Min,PF_Min,WP+[Wh],WP-[Wh],WQLAG[varh],WQLEAD[varh],Ecost,WP+dem[Wh],WP-dem[Wh],WQLAGdem[varh],WQLEADdem[varh],Pdem+[W],Pdem-[W],QdemLAG[var],QdemLEAD[var],PFdem,Pulse
13/07/2023 16:46:20,0.04,0.00,49.96,"11,103.00","6,437.00",0.00,"11,113.00","6,312.00",-121.11,"11,099.00","6,486.00",118.38,291.20,291.10,-8.49,286.80,286.70,-129.82,282.20,282.10,111.94,"1,852,000.00","1,788,000.00","1,817,000.00","5,460,000.00","1,874,000.00","1,810,000.00","1,830,000.00","5,510,000.00","282,000.00","279,000.00","213,000.00","780,000.00",0.99,0.99,0.99,0.99,49.97,"11,144.00","6,460.00","9,453.00",0.00,"11,152.00","6,336.00","9,113.00",-121.08,"11,139.00","6,508.00","9,415.00",118.41,337.00,336.80,500.60,-5.95,331.50,331.20,493.90,-127.08,327.50,327.30,498.00,114.69,"2,154,000.00","2,077,000.00","2,116,000.00","6,350,000.00","2,168,000.00","2,091,000.00","2,123,000.00","6,380,000.00","369,000.00","361,000.00","289,000.00","1,020,000.00",0.99,0.99,1.00,1.00,49.95,"11,057.00","6,411.00","9,206.00",0.00,"11,068.00","6,287.00","8,959.00",-121.15,"11,055.00","6,460.00","9,234.00",118.33,256.50,256.50,379.00,-10.83,254.00,254.00,373.10,-132.31,248.40,248.20,370.80,109.45,"1,645,000.00","1,596,000.00","1,609,000.00","4,850,000.00","1,657,000.00","1,609,000.00","1,616,000.00","4,880,000.00","193,000.00","198,000.00","125,000.00","520,000.00",0.98,0.98,0.99,0.98,"6,187,000.00",0.00,"885,000.00",0.00,0.00,"45,000.00",0.00,"6,000.00",0.00,"5,460,000.00",0.00,"780,000.00",0.00,0.99,0.00
13/07/2023 16:46:50,0.04,0.00,49.95,"11,057.00","6,408.00",0.00,"11,069.00","6,286.00",-121.11,"11,053.00","6,459.00",118.36,380.60,380.40,-7.57,377.00,376.70,-128.53,372.00,371.80,112.76,"2,416,000.00","2,348,000.00","2,389,000.00","7,150,000.00","2,439,000.00","2,370,000.00","2,403,000.00","7,210,000.00","336,000.00","321,000.00","253,000.00","920,000.00",0.99,0.99,0.99,0.99,49.96,"11,104.00","6,438.00","9,382.00",0.00,"11,111.00","6,311.00","9,085.00",-121.08,"11,103.00","6,485.00","9,377.00",118.40,408.90,408.80,601.50,-5.97,404.40,404.30,592.30,-126.98,400.30,400.20,589.60,114.63,"2,592,000.00","2,515,000.00","2,568,000.00","7,680,000.00","2,618,000.00","2,538,000.00","2,582,000.00","7,740,000.00","401,000.00","380,000.00","308,000.00","1,090,000.00",0.99,0.99,1.00,1.00,49.94,"11,028.00","6,391.00","9,239.00",0.00,"11,041.00","6,271.00","8,981.00",-121.13,"11,025.00","6,443.00","9,250.00",118.33,323.30,323.10,480.20,-8.67,319.80,319.60,473.50,-129.54,315.90,315.70,470.30,111.73,"2,068,000.00","2,006,000.00","2,041,000.00","6,110,000.00","2,082,000.00","2,018,000.00","2,048,000.00","6,150,000.00","236,000.00","224,000.00","158,000.00","630,000.00",0.99,0.99,0.99,0.99,"6,246,000.00",0.00,"893,000.00",0.00,0.00,"60,000.00",0.00,"8,000.00",0.00,"7,150,000.00",0.00,"920,000.00",0.00,0.99,0.00
13/07/2023 16:47:20,0.04,0.00,49.93,"11,034.00","6,393.00",0.00,"11,048.00","6,274.00",-121.11,"11,026.00","6,444.00",118.34,410.40,410.30,-8.10,406.90,406.70,-128.97,401.90,401.70,112.22,"2,596,000.00","2,527,000.00","2,573,000.00","7,700,000.00","2,624,000.00","2,553,000.00","2,590,000.00","7,770,000.00","385,000.00","364,000.00","294,000.00","1,050,000.00",0.99,0.99,0.99,0.99,49.95,"11,078.00","6,418.00","9,388.00",0.00,"11,088.00","6,298.00","9,074.00",-121.08,"11,070.00","6,470.00","9,355.00",118.39,454.10,453.90,665.30,-7.10,452.00,451.90,663.70,-127.89,446.20,446.10,657.30,113.44,"2,854,000.00","2,793,000.00","2,841,000.00","8,490,000.00","2,892,000.00","2,827,000.00","2,865,000.00","8,580,000.00","480,000.00","452,000.00","381,000.00","1,320,000.00",0.99,0.99,1.00,0.99,49.92,"10,986.00","6,363.00","9,223.00",0.00,"11,001.00","6,248.00","8,992.00",-121.14,"10,976.00","6,417.00","9,245.00",118.28,364.00,363.80,538.30,-9.31,360.70,360.50,528.50,-130.06,356.90,356.70,529.60,110.97,"2,316,000.00","2,254,000.00","2,298,000.00","6,870,000.00","2,337,000.00","2,272,000.00","2,309,000.00","6,920,000.00","307,000.00","286,000.00","224,000.00","820,000.00",0.99,0.99,0.99,0.99,"6,310,000.00",0.00,"902,000.00",0.00,0.00,"64,000.00",0.00,"9,000.00",0.00,"7,700,000.00",0.00,"1,050,000.00",0.00,0.99,0.00
13/07/2023 16:47:50,0.04,0.00,49.91,"11,020.00","6,387.00",0.00,"11,033.00","6,266.00",-121.09,"11,011.00","6,433.00",118.33,425.70,425.50,-8.22,423.30,423.10,-129.04,417.70,417.60,111.98,"2,690,000.00","2,625,000.00","2,670,000.00","7,980,000.00","2,720,000.00","2,653,000.00","2,688,000.00","8,060,000.00","404,000.00","382,000.00","316,000.00","1,110,000.00",0.99,0.99,0.99,0.99,49.92,"11,029.00","6,393.00","9,382.00",0.00,"11,043.00","6,271.00","9,091.00",-121.05,"11,022.00","6,438.00","9,355.00",118.37,447.00,446.90,657.10,-7.69,445.50,445.30,653.00,-128.51,440.30,440.10,648.60,112.64,"2,816,000.00","2,756,000.00","2,806,000.00","8,380,000.00","2,852,000.00","2,787,000.00","2,829,000.00","8,470,000.00","449,000.00","418,000.00","359,000.00","1,230,000.00",0.99,0.99,0.99,0.99,49.90,"11,001.00","6,377.00","9,239.00",0.00,"11,013.00","6,254.00","8,992.00",-121.13,"10,995.00","6,423.00","9,250.00",118.31,417.50,417.20,610.90,-8.80,414.90,414.70,607.40,-129.64,409.10,409.00,599.20,111.36,"2,636,000.00","2,572,000.00","2,613,000.00","7,820,000.00","2,668,000.00","2,601,000.00","2,633,000.00","7,900,000.00","380,000.00","358,000.00","286,000.00","1,030,000.00",0.99,0.99,0.99,0.99,"6,377,000.00",0.00,"911,000.00",0.00,0.00,"67,000.00",0.00,"9,000.00",0.00,"7,980,000.00",0.00,"1,110,000.00",0.00,0.99,0.00
13/07/2023 16:48:20,0.04,0.00,49.90,"11,011.00","6,385.00",0.00,"11,025.00","6,259.00",-121.05,"11,010.00","6,431.00",118.37,429.40,429.20,-8.21,427.30,427.10,-128.92,422.20,422.00,112.00,"2,712,000.00","2,648,000.00","2,697,000.00","8,060,000.00","2,742,000.00","2,675,000.00","2,716,000.00","8,130,000.00","408,000.00","382,000.00","320,000.00","1,110,000.00",0.99,0.99,0.99,0.99,49.91,"11,031.00","6,396.00","9,393.00",0.00,"11,041.00","6,270.00","9,074.00",-121.02,"11,026.00","6,440.00","9,360.00",118.40,456.80,456.60,671.30,-7.56,455.20,455.00,666.50,-128.36,450.50,450.30,663.30,112.61,"2,871,000.00","2,809,000.00","2,867,000.00","8,550,000.00","2,909,000.00","2,842,000.00","2,892,000.00","8,640,000.00","487,000.00","449,000.00","402,000.00","1,340,000.00",0.99,0.99,0.99,0.99,49.90,"10,973.00","6,363.00","9,245.00",0.00,"10,990.00","6,238.00","8,976.00",-121.09,"10,974.00","6,411.00","9,267.00",118.34,415.90,415.60,612.00,-9.49,413.70,413.50,611.10,-129.94,408.50,408.30,603.10,110.60,"2,631,000.00","2,568,000.00","2,613,000.00","7,810,000.00","2,660,000.00","2,594,000.00","2,631,000.00","7,880,000.00","372,000.00","352,000.00","289,000.00","1,020,000.00",0.99,0.99,0.99,0.99,"6,444,000.00",0.00,"920,000.00",0.00,0.00,"67,000.00",0.00,"9,000.00",0.00,"8,060,000.00",0.00,"1,110,000.00",0.00,0.99,0.00
13/07/2023 16:48:50,0.04,0.00,49.89,"11,010.00","6,384.00",0.00,"11,024.00","6,259.00",-121.06,"11,007.00","6,430.00",118.35,431.50,431.30,-7.86,428.40,428.20,-128.76,422.50,422.40,112.37,"2,727,000.00","2,655,000.00","2,701,000.00","8,080,000.00","2,755,000.00","2,682,000.00","2,718,000.00","8,150,000.00","393,000.00","375,000.00","303,000.00","1,080,000.00",0.99,0.99,0.99,0.99,49.90,"11,030.00","6,395.00","9,371.00",0.00,"11,043.00","6,271.00","9,052.00",-121.03,"11,026.00","6,440.00","9,355.00",118.39,461.90,461.80,677.20,-7.37,459.30,459.20,671.80,-128.24,452.70,452.50,664.70,112.82,"2,908,000.00","2,837,000.00","2,884,000.00","8,630,000.00","2,942,000.00","2,868,000.00","2,905,000.00","8,720,000.00","459,000.00","433,000.00","359,000.00","1,260,000.00",0.99,0.99,0.99,0.99,49.88,"10,982.00","6,366.00","9,239.00",0.00,"10,998.00","6,243.00","8,976.00",-121.13,"10,976.00","6,415.00","9,256.00",118.30,408.80,408.60,601.90,-8.75,406.00,405.80,597.80,-129.56,400.00,399.80,591.20,111.49,"2,589,000.00","2,521,000.00","2,560,000.00","7,670,000.00","2,615,000.00","2,545,000.00","2,576,000.00","7,740,000.00","363,000.00","346,000.00","279,000.00","1,000,000.00",0.99,0.99,0.99,0.99,"6,511,000.00",0.00,"929,000.00",0.00,0.00,"67,000.00",0.00,"9,000.00",0.00,"8,080,000.00",0.00,"1,080,000.00",0.00,0.99,0.00
13/07/2023 16:49:20,0.04,0.00,49.87,"10,995.00","6,372.00",0.00,"11,013.00","6,253.00",-121.07,"10,989.00","6,423.00",118.33,435.00,434.80,-7.96,432.20,432.00,-128.75,426.90,426.70,112.29,"2,743,000.00","2,676,000.00","2,725,000.00","8,140,000.00","2,773,000.00","2,703,000.00","2,742,000.00","8,220,000.00","400,000.00","376,000.00","307,000.00","1,090,000.00",0.99,0.99,0.99,0.99,49.88,"11,012.00","6,384.00","9,360.00",0.00,"11,033.00","6,262.00","9,063.00",-121.03,"11,011.00","6,435.00","9,349.00",118.37,469.90,469.80,688.70,-7.24,467.80,467.60,679.80,-127.98,462.40,462.20,675.90,113.09,"2,922,000.00","2,860,000.00","2,916,000.00","8,700,000.00","2,974,000.00","2,907,000.00","2,951,000.00","8,830,000.00","554,000.00","522,000.00","455,000.00","1,530,000.00",0.99,0.99,1.00,0.99,49.87,"10,921.00","6,329.00","9,190.00",0.00,"10,944.00","6,213.00","8,932.00",-121.13,"10,914.00","6,380.00","9,201.00",118.29,418.60,418.40,615.00,-10.50,415.50,415.30,608.40,-131.19,411.20,411.10,604.50,109.70,"2,649,000.00","2,581,000.00","2,633,000.00","7,860,000.00","2,673,000.00","2,602,000.00","2,647,000.00","7,920,000.00","354,000.00","332,000.00","264,000.00","950,000.00",0.98,0.98,0.99,0.98,"6,579,000.00",0.00,"938,000.00",0.00,0.00,"68,000.00",0.00,"9,000.00",0.00,"8,140,000.00",0.00,"1,090,000.00",0.00,0.99,0.00
13/07/2023 16:49:50,0.04,0.00,49.90,"11,013.00","6,385.00",0.00,"11,029.00","6,262.00",-121.07,"11,011.00","6,434.00",118.36,430.10,430.00,-7.62,427.40,427.20,-128.36,422.40,422.30,112.65,"2,720,000.00","2,653,000.00","2,703,000.00","8,080,000.00","2,747,000.00","2,677,000.00","2,718,000.00","8,140,000.00","380,000.00","355,000.00","289,000.00","1,030,000.00",0.99,0.99,0.99,0.99,49.91,"11,038.00","6,400.00","9,366.00",0.00,"11,050.00","6,274.00","9,047.00",-121.03,"11,037.00","6,446.00","9,344.00",118.39,462.00,461.80,678.60,-7.06,459.00,458.90,670.60,-127.88,454.80,454.70,666.70,113.27,"2,909,000.00","2,840,000.00","2,901,000.00","8,650,000.00","2,941,000.00","2,868,000.00","2,920,000.00","8,730,000.00","506,000.00","472,000.00","413,000.00","1,390,000.00",0.99,0.99,1.00,0.99,49.88,"10,972.00","6,359.00","9,212.00",0.00,"10,986.00","6,239.00","8,943.00",-121.10,"10,965.00","6,407.00","9,223.00",118.33,408.40,408.20,602.20,-9.93,404.80,404.60,593.00,-130.56,399.00,398.90,585.70,110.25,"2,591,000.00","2,518,000.00","2,559,000.00","7,670,000.00","2,613,000.00","2,539,000.00","2,572,000.00","7,720,000.00","339,000.00","322,000.00","252,000.00","920,000.00",0.98,0.99,0.99,0.99,"6,647,000.00",0.00,"947,000.00",0.00,0.00,"67,000.00",0.00,"9,000.00",0.00,"8,080,000.00",0.00,"1,030,000.00",0.00,0.99,0.00
13/07/2023 16:50:20,0.04,0.00,49.91,"11,019.00","6,388.00",0.00,"11,033.00","6,264.00",-121.08,"11,016.00","6,436.00",118.36,428.60,428.40,-7.75,426.30,426.10,-128.40,421.70,421.50,112.52,"2,711,000.00","2,647,000.00","2,699,000.00","8,060,000.00","2,739,000.00","2,671,000.00","2,715,000.00","8,120,000.00","385,000.00","357,000.00","295,000.00","1,040,000.00",0.99,0.99,0.99,0.99,49.92,"11,041.00","6,401.00","9,382.00",0.00,"11,055.00","6,276.00","9,063.00",-121.05,"11,039.00","6,449.00","9,360.00",118.38,454.50,454.40,664.40,-7.17,451.80,451.60,659.90,-127.82,447.90,447.80,654.60,113.13,"2,865,000.00","2,800,000.00","2,860,000.00","8,530,000.00","2,898,000.00","2,827,000.00","2,879,000.00","8,600,000.00","437,000.00","405,000.00","345,000.00","1,180,000.00",0.99,0.99,1.00,0.99,49.91,"10,997.00","6,374.00","9,151.00",0.00,"11,011.00","6,253.00","8,849.00",-121.10,"10,992.00","6,422.00","9,140.00",118.33,410.30,410.10,586.80,-8.43,407.80,407.50,584.60,-128.99,403.60,403.50,577.70,111.74,"2,602,000.00","2,540,000.00","2,590,000.00","7,730,000.00","2,626,000.00","2,560,000.00","2,603,000.00","7,790,000.00","344,000.00","320,000.00","257,000.00","920,000.00",0.99,0.99,0.99,0.99,"6,714,000.00",0.00,"955,000.00",0.00,0.00,"67,000.00",0.00,"9,000.00",0.00,"8,060,000.00",0.00,"1,040,000.00",0.00,0.99,0.00
13/07/2023 16:50:50,0.04,0.00,49.91,"10,990.00","6,373.00",0.00,"11,006.00","6,247.00",-121.07,"10,994.00","6,424.00",118.39,451.70,451.50,-7.78,449.40,449.20,-128.98,440.70,440.60,112.21,"2,849,000.00","2,777,000.00","2,812,000.00","8,440,000.00","2,879,000.00","2,807,000.00","2,831,000.00","8,520,000.00","407,000.00","402,000.00","324,000.00","1,140,000.00",0.99,0.99,0.99,0.99,49.91,"11,036.00","6,396.00","9,360.00",0.00,"11,047.00","6,273.00","9,047.00",-120.80,"11,029.00","6,444.00","9,344.00",118.87,560.70,560.60,832.40,-6.42,562.80,562.50,801.30,-127.38,538.90,538.70,796.90,113.56,"3,477,000.00","3,314,000.00","3,335,000.00","9,920,000.00","3,538,000.00","3,451,000.00","3,413,000.00","10,210,000.00","907,000.00","960,000.00","748,000.00","2,520,000.00",0.99,0.99,1.00,0.99,49.90,"10,806.00","6,269.00","9,085.00",0.00,"10,820.00","6,130.00","8,855.00",-121.12,"10,824.00","6,330.00","9,124.00",118.25,412.50,412.30,594.20,-14.66,410.80,410.70,586.40,-136.88,404.90,404.60,582.50,105.82,"2,611,000.00","2,552,000.00","2,592,000.00","7,750,000.00","2,636,000.00","2,575,000.00","2,607,000.00","7,820,000.00","340,000.00","308,000.00","253,000.00","910,000.00",0.97,0.96,0.97,0.97,"6,784,000.00",0.00,"965,000.00",0.00,0.00,"70,000.00",0.00,"9,000.00",0.00,"8,440,000.00",0.00,"1,140,000.00",0.00,0.99,0.00
13/07/2023 16:51:20,0.04,0.00,49.90,"10,936.00","6,335.00",0.00,"10,943.00","6,217.00",-121.15,"10,920.00","6,380.00",118.30,500.40,500.20,-9.89,505.40,505.20,-130.26,498.80,498.60,109.70,"3,118,000.00","3,099,000.00","3,140,000.00","9,360,000.00","3,171,000.00","3,142,000.00","3,182,000.00","9,490,000.00","558,000.00","511,000.00","490,000.00","1,570,000.00",0.98,0.99,0.99,0.99,49.92,"10,976.00","6,363.00","9,344.00",0.00,"10,991.00","6,239.00","9,014.00",-120.89,"10,981.00","6,413.00","9,316.00",118.59,543.30,543.10,805.00,-7.53,571.90,571.70,845.90,-128.44,561.00,560.90,807.00,112.46,"3,302,000.00","3,438,000.00","3,433,000.00","10,060,000.00","3,405,000.00","3,524,000.00","3,539,000.00","10,380,000.00","1,010,000.00","860,000.00","1,044,000.00","2,690,000.00",0.99,0.99,0.99,0.99,49.89,"10,800.00","6,248.00","9,091.00",0.00,"10,791.00","6,154.00","8,855.00",-121.79,"10,780.00","6,278.00","9,113.00",117.88,482.50,482.30,701.50,-17.17,479.50,479.30,695.30,-136.13,468.00,467.80,684.10,100.52,"2,999,000.00","2,954,000.00","2,983,000.00","8,990,000.00","3,071,000.00","2,989,000.00","3,002,000.00","9,080,000.00","427,000.00","402,000.00","338,000.00","1,180,000.00",0.95,0.96,0.95,0.96,"6,862,000.00",0.00,"978,000.00",0.00,0.00,"78,000.00",0.00,"13,000.00",0.00,"9,360,000.00",0.00,"1,570,000.00",0.00,0.99,0.00
13/07/2023 16:51:50,0.04,0.00,49.89,"10,947.00","6,342.00",0.00,"10,960.00","6,225.00",-121.12,"10,936.00","6,392.00",118.32,492.60,492.50,-9.39,495.40,495.20,-129.78,489.40,489.30,110.44,"3,080,000.00","3,047,000.00","3,097,000.00","9,220,000.00","3,125,000.00","3,084,000.00","3,129,000.00","9,340,000.00","523,000.00","477,000.00","443,000.00","1,450,000.00",0.99,0.99,0.99,0.99,49.90,"10,974.00","6,363.00","9,322.00",0.00,"10,996.00","6,241.00","8,998.00",-120.87,"10,983.00","6,419.00","9,311.00",118.59,532.20,532.00,770.60,-7.87,540.30,540.10,779.30,-129.00,547.70,547.60,791.50,112.28,"3,264,000.00","3,284,000.00","3,402,000.00","9,940,000.00","3,347,000.00","3,345,000.00","3,471,000.00","10,160,000.00","796,000.00","632,000.00","691,000.00","2,120,000.00",0.99,0.99,0.99,0.99,49.89,"10,874.00","6,286.00","9,157.00",0.00,"10,886.00","6,189.00","8,910.00",-121.33,"10,829.00","6,336.00","9,140.00",118.05,468.90,468.70,680.50,-13.59,465.00,464.90,673.80,-131.94,458.40,458.20,667.40,106.80,"2,952,000.00","2,872,000.00","2,920,000.00","8,750,000.00","2,984,000.00","2,902,000.00","2,941,000.00","8,830,000.00","426,000.00","417,000.00","338,000.00","1,200,000.00",0.97,0.98,0.98,0.98,"6,939,000.00",0.00,"990,000.00",0.00,0.00,"77,000.00",0.00,"12,000.00",0.00,"9,230,000.00",0.00,"1,450,000.00",0.00,0.99,0.00
13/07/2023 16:52:20,0.04,0.00,49.89,"10,966.00","6,357.00",0.00,"10,985.00","6,236.00",-121.05,"10,967.00","6,409.00",118.37,470.60,470.50,-8.53,469.90,469.70,-129.12,464.40,464.30,111.57,"2,957,000.00","2,900,000.00","2,954,000.00","8,810,000.00","2,993,000.00","2,931,000.00","2,977,000.00","8,900,000.00","457,000.00","424,000.00","368,000.00","1,250,000.00",0.99,0.99,0.99,0.99,49.90,"10,988.00","6,371.00","9,322.00",0.00,"11,010.00","6,249.00","9,014.00",-120.93,"10,991.00","6,423.00","9,322.00",118.52,491.80,491.70,716.20,-7.70,496.10,495.90,718.00,-128.22,487.60,487.50,709.70,112.28,"3,084,000.00","3,047,000.00","3,094,000.00","9,200,000.00","3,120,000.00","3,086,000.00","3,120,000.00","9,300,000.00","539,000.00","498,000.00","434,000.00","1,410,000.00",0.99,0.99,0.99,0.99,49.89,"10,942.00","6,340.00","9,173.00",0.00,"10,954.00","6,219.00","8,915.00",-121.11,"10,936.00","6,393.00","9,195.00",118.27,453.60,453.40,658.00,-9.91,453.00,452.80,656.90,-130.32,447.40,447.30,649.80,110.52,"2,857,000.00","2,805,000.00","2,848,000.00","8,540,000.00","2,890,000.00","2,831,000.00","2,870,000.00","8,610,000.00","408,000.00","374,000.00","324,000.00","1,140,000.00",0.98,0.99,0.99,0.99,"7,012,000.00",0.00,"1,000,000.00",0.00,0.00,"73,000.00",0.00,"10,000.00",0.00,"8,810,000.00",0.00,"1,250,000.00",0.00,0.99,0.00
13/07/2023 16:52:50,0.04,0.00,49.89,"10,973.00","6,361.00",0.00,"10,985.00","6,238.00",-121.09,"10,967.00","6,408.00",118.35,467.30,467.10,-8.19,467.50,467.30,-128.91,460.70,460.50,111.74,"2,940,000.00","2,887,000.00","2,931,000.00","8,760,000.00","2,973,000.00","2,917,000.00","2,952,000.00","8,840,000.00","438,000.00","410,000.00","355,000.00","1,210,000.00",0.99,0.99,0.99,0.99,49.90,"10,992.00","6,375.00","9,322.00",0.00,"11,006.00","6,249.00","9,019.00",-121.00,"10,990.00","6,418.00","9,322.00",118.43,515.70,515.50,759.40,-7.42,509.10,508.90,736.50,-128.22,500.50,500.40,729.00,112.34,"3,206,000.00","3,102,000.00","3,155,000.00","9,460,000.00","3,262,000.00","3,156,000.00","3,192,000.00","9,610,000.00","600,000.00","596,000.00","484,000.00","1,690,000.00",0.99,0.99,0.99,0.99,49.88,"10,902.00","6,323.00","9,173.00",0.00,"10,925.00","6,199.00","8,921.00",-121.14,"10,913.00","6,377.00","9,195.00",118.24,446.30,446.20,651.20,-10.40,447.50,447.40,647.30,-131.69,439.70,439.60,642.00,109.85,"2,817,000.00","2,772,000.00","2,805,000.00","8,410,000.00","2,844,000.00","2,796,000.00","2,823,000.00","8,480,000.00","384,000.00","363,000.00","320,000.00","1,080,000.00",0.98,0.98,0.99,0.98,"7,085,000.00",0.00,"1,011,000.00",0.00,0.00,"73,000.00",0.00,"10,000.00",0.00,"8,760,000.00",0.00,"1,210,000.00",0.00,0.99,0.00
13/07/2023 16:53:20,0.04,0.00,49.91,"10,947.00","6,342.00",0.00,"10,966.00","6,227.00",-121.08,"10,936.00","6,393.00",118.29,497.50,497.30,-9.77,496.40,496.20,-130.05,493.20,493.00,110.49,"3,104,000.00","3,049,000.00","3,118,000.00","9,270,000.00","3,155,000.00","3,091,000.00","3,152,000.00","9,400,000.00","550,000.00","496,000.00","445,000.00","1,500,000.00",0.98,0.99,0.99,0.99,49.93,"10,997.00","6,375.00","9,327.00",0.00,"11,009.00","6,251.00","9,014.00",-120.70,"10,990.00","6,420.00","9,294.00",118.80,616.50,616.30,912.80,-7.68,652.60,652.40,954.60,-128.57,621.70,621.30,919.90,112.04,"3,739,000.00","3,832,000.00","3,727,000.00","11,200,000.00","3,854,000.00","3,980,000.00","3,880,000.00","11,670,000.00","1,061,000.00","1,073,000.00","1,197,000.00","3,340,000.00",0.99,0.99,0.99,0.99,49.90,"10,752.00","6,229.00","9,047.00",0.00,"10,703.00","6,096.00","8,789.00",-121.62,"10,705.00","6,239.00","8,992.00",117.72,455.20,455.00,662.80,-16.70,457.80,457.70,661.00,-136.90,448.40,448.30,654.60,100.54,"2,873,000.00","2,835,000.00","2,859,000.00","8,570,000.00","2,902,000.00","2,863,000.00","2,880,000.00","8,640,000.00","407,000.00","390,000.00","341,000.00","1,150,000.00",0.96,0.96,0.95,0.96,"7,163,000.00",0.00,"1,023,000.00",0.00,0.00,"77,000.00",0.00,"12,000.00",0.00,"9,270,000.00",0.00,"1,500,000.00",0.00,0.99,0.00
13/07/2023 16:53:50,0.04,0.00,49.90,"10,944.00","6,340.00",0.00,"10,959.00","6,223.00",-121.11,"10,931.00","6,389.00",118.29,489.20,488.80,-10.27,491.10,490.70,-130.67,485.80,485.40,109.64,"3,044,000.00","3,006,000.00","3,059,000.00","9,110,000.00","3,102,000.00","3,056,000.00","3,103,000.00","9,260,000.00","583,000.00","538,000.00","498,000.00","1,630,000.00",0.98,0.98,0.99,0.98,49.93,"11,039.00","6,396.00","9,333.00",0.00,"11,056.00","6,280.00","9,063.00",-120.60,"11,037.00","6,449.00","9,355.00",118.84,569.50,569.10,857.80,-6.29,592.70,592.30,878.20,-126.19,594.80,594.60,886.00,114.21,"3,472,000.00","3,567,000.00","3,650,000.00","10,600,000.00","3,571,000.00","3,651,000.00","3,748,000.00","10,900,000.00","1,008,000.00","803,000.00","1,002,000.00","2,620,000.00",0.99,1.00,1.00,0.99,49.88,"10,821.00","6,245.00","9,063.00",0.00,"10,813.00","6,159.00","8,805.00",-121.83,"10,753.00","6,300.00","9,080.00",117.67,426.20,426.10,630.10,-17.00,422.50,422.30,618.70,-134.70,419.00,418.90,609.70,100.00,"2,708,000.00","2,634,000.00","2,692,000.00","8,040,000.00","2,727,000.00","2,652,000.00","2,702,000.00","8,090,000.00","325,000.00","274,000.00","232,000.00","880,000.00",0.95,0.97,0.95,0.97,"7,239,000.00",0.00,"1,037,000.00",0.00,0.00,"76,000.00",0.00,"14,000.00",0.00,"9,110,000.00",0.00,"1,630,000.00",0.00,0.98,0.00
